Order_ID,Order_Date,Customer_ID,Customer_Name,Industry,Country,Region,Product_Category,Product,Application,Sales_Channel,Quantity,Unit_Price,Discount_Pct,Revenue,Cost,Gross_Profit,Order_Status,Delivery_Days,Warranty_Status,Service_Request,Service_Type,Customer_Rating,Sales_Rep
KF-10316,2025-05-21,CUST-1042,BlueWave Engineering,BESS,India,Asia Pacific,Fire Detection,Smoke Detector,Battery Energy Storage Room,Direct,4,5547.2,0,22188.8,13270.51,8918.29,On Hold,0.0,Active,No,Unknown,0.0,Robert Taylor
KF-10317,2024-03-09,CUST-1147,NextGrid Energy,BESS,Saudi Arabia,Middle East,Fire Detection,Heat Detector,Battery Energy Storage Room,Distributor,19,1386.95,0,26352.05,15422.36,10929.69,Delivered,35.0,Active,No,Unknown,4.0,Michael Brown
KF-10318,2025-06-16,CUST-1116,NextGrid Energy,Marine,Canada,North America,Gas Ignition Controls,Gas Ignition Controller,Engine Room,Distributor,17,8344.37,12,124831.78,82463.37,42368.41,On Hold,0.0,Active,No,Unknown,0.0,Emily Davis
KF-10319,2024-08-14,CUST-1212,NextGrid Energy,Manufacturing,UAE,Middle East,Fire Detection,Smoke Detector,Production Floor,OEM Partner,6,5845.16,7,32615.99,25340.73,7275.26,Delivered,7.0,Expired,No,Unknown,2.0,James Anderson
KF-10320,2026-06-21,CUST-1100,Oceanic Marine Ltd,Oil & Gas,Saudi Arabia,Middle East,Gas Ignition Controls,Ignition Module,Process Area,Direct,19,3108.53,10,53155.86,42929.13,10226.73,Delivered,24.0,Expired,Yes,Breakdown Support,4.0,James Anderson
KF-10321,2024-07-14,CUST-1017,Eastern Process Solutions,Data Center,UAE,Middle East,Gas Ignition Controls,Ignition Module,Server Room,System Integrator,7,5780.41,5,38439.73,27860.31,10579.42,Delivered,18.0,Active,Yes,Inspection,4.0,David Miller
KF-10322,2025-10-21,CUST-1112,Global Power Systems,Data Center,USA,North America,Fire Detection,Manual Call Point,Server Room,System Integrator,15,2259.54,10,30503.79,20166.53,10337.26,Delivered,5.0,Active,Yes,Commissioning,4.0,Robert Taylor
KF-10323,2025-12-13,CUST-1167,NextGrid Energy,Manufacturing,Saudi Arabia,Middle East,Gas Ignition Controls,Flame Detector,Production Floor,OEM Partner,30,2448.74,3,71258.33,51269.78,19988.55,Delivered,39.0,Active,No,Unknown,5.0,Michael Brown
KF-10324,2025-11-27,CUST-1146,Global Power Systems,Manufacturing,Saudi Arabia,Middle East,Fire Suppression,FM-200 Suppression System,Production Floor,Distributor,23,4929.28,5,107704.77,71605.75,36099.02,Delivered,9.0,Expired,Yes,Commissioning,5.0,Robert Taylor
KF-10325,2025-04-30,CUST-1015,Vertex Industrial,Oil & Gas,Singapore,Asia Pacific,Temperature Controls,Temperature Controller,Process Area,Distributor,9,7486.89,7,62665.27,37309.82,25355.45,On Hold,0.0,Active,No,Unknown,0.0,James Anderson
KF-10326,2024-05-17,CUST-1137,Oceanic Marine Ltd,Power Generation,France,Europe,Gas Ignition Controls,Flame Detector,Turbine Hall,Direct,19,9625.67,3,177401.1,140261.49,37139.61,Delivered,21.0,Active,No,Unknown,5.0,Ananya Rao
KF-10327,2025-04-05,CUST-1017,NextGrid Energy,BESS,Saudi Arabia,Middle East,Gas Ignition Controls,Ignition Module,Battery Energy Storage Room,OEM Partner,25,9600.74,3,232817.94,159185.88,73632.06,Cancelled,0.0,Expired,No,Unknown,0.0,Michael Brown
KF-10328,2025-03-19,CUST-1057,Prime Commercial Group,BESS,USA,North America,Gas Ignition Controls,Gas Ignition Controller,Battery Energy Storage Room,Direct,2,12044.59,3,23366.5,18387.82,4978.68,Delivered,28.0,Not Applicable,No,Unknown,2.0,Priya Sharma
KF-10329,2024-04-26,CUST-1066,Vertex Industrial,Oil & Gas,Germany,Europe,Fire Detection,Manual Call Point,Process Area,Direct,16,858.04,5,13042.21,9825.11,3217.1,Delivered,38.0,Active,Yes,Replacement,4.0,Robert Taylor
KF-10330,2025-10-03,CUST-1113,Eastern Process Solutions,Data Center,UK,Europe,Fire Detection,Manual Call Point,Server Room,Direct,12,3239.33,0,38871.96,29784.11,9087.85,Cancelled,0.0,Active,No,Unknown,0.0,Michael Brown
KF-10331,2025-09-26,CUST-1098,Global Power Systems,Manufacturing,Singapore,Asia Pacific,Temperature Controls,High Temperature Switch,Production Floor,Distributor,18,7394.93,5,126453.3,81388.78,45064.52,In Transit,22.0,Active,Yes,Inspection,0.0,James Anderson
KF-10332,2025-03-01,CUST-1220,Global Power Systems,Manufacturing,France,Europe,Gas Ignition Controls,Gas Ignition Controller,Production Floor,Direct,13,4763.93,0,61931.09,39747.06,22184.03,Cancelled,0.0,Active,No,Unknown,0.0,Robert Taylor
KF-10333,2024-01-29,CUST-1155,Apex Data Infrastructure,Healthcare,Netherlands,Europe,Fire Detection,Addressable Fire Alarm Panel,Critical Care Area,Direct,29,4568.6,5,125864.93,96838.35,29026.58,On Hold,0.0,Active,No,Unknown,0.0,Robert Taylor
KF-10334,2024-10-07,CUST-1130,Global Power Systems,Marine,Saudi Arabia,Middle East,Fire Detection,Manual Call Point,Engine Room,Distributor,15,4364.97,7,60891.33,49674.89,11216.44,Processing,0.0,Active,No,Unknown,0.0,Priya Sharma
KF-10335,2026-04-17,CUST-1218,Prime Commercial Group,Power Generation,Singapore,Asia Pacific,Fire Detection,Smoke Detector,Turbine Hall,Direct,28,468.42,7,12197.66,7268.02,4929.64,Cancelled,0.0,Not Applicable,No,Unknown,0.0,Sarah Wilson
KF-10336,2026-06-06,CUST-1155,Vertex Industrial,Oil & Gas,Japan,Asia Pacific,Fire Detection,Addressable Fire Alarm Panel,Process Area,Distributor,15,390.38,10,5270.13,4183.43,1086.7,On Hold,0.0,Active,No,Unknown,0.0,Sarah Wilson
KF-10337,2025-03-23,CUST-1249,BlueWave Engineering,Healthcare,Singapore,Asia Pacific,Temperature Controls,Temperature Controller,Critical Care Area,System Integrator,8,3674.11,12,25865.73,20095.65,5770.08,In Transit,12.0,Expired,No,Unknown,0.0,Emily Davis
KF-10338,2024-06-07,CUST-1091,Eastern Process Solutions,Oil & Gas,India,Asia Pacific,Temperature Controls,High Temperature Switch,Process Area,Direct,5,5797.76,7,26959.58,16345.0,10614.58,Processing,0.0,Active,No,Unknown,0.0,Sarah Wilson
KF-10339,2025-06-20,CUST-1180,BlueWave Engineering,Healthcare,UK,Europe,Fire Suppression,Water Mist System,Critical Care Area,Distributor,23,32643.54,3,728277.38,445098.14,283179.24,Processing,0.0,Active,Yes,Breakdown Support,0.0,James Anderson
KF-10340,2024-07-30,CUST-1222,BlueWave Engineering,Power Generation,India,Asia Pacific,Fire Detection,Addressable Fire Alarm Panel,Turbine Hall,System Integrator,26,5822.8,5,143823.16,116219.71,27603.45,In Transit,21.0,Active,Yes,Replacement,0.0,David Miller
KF-10341,2024-01-16,CUST-1015,BlueWave Engineering,BESS,Australia,Asia Pacific,Fire Detection,Manual Call Point,Battery Energy Storage Room,Distributor,13,3551.36,15,39242.53,24854.17,14388.36,Processing,0.0,Active,No,Unknown,0.0,David Miller
KF-10342,2024-11-10,CUST-1079,Global Power Systems,Commercial,Singapore,Asia Pacific,Fire Detection,Heat Detector,Commercial Building,Direct,3,2620.24,5,7467.68,5343.14,2124.54,Delivered,16.0,Active,No,Unknown,3.0,Robert Taylor
KF-10343,2025-03-14,CUST-1101,Prime Commercial Group,BESS,Canada,North America,Fire Suppression,Clean Agent System,Battery Energy Storage Room,OEM Partner,28,22444.72,10,565606.94,373619.46,191987.48,Delivered,23.0,Expired,Yes,Inspection,5.0,Priya Sharma
KF-10344,2024-10-11,CUST-1223,Apex Data Infrastructure,Healthcare,Canada,North America,Temperature Controls,Thermal Sensor,Critical Care Area,Direct,9,2685.22,0,24166.98,14119.34,10047.64,Delivered,25.0,Active,No,Unknown,3.0,Sarah Wilson
KF-10345,2025-08-16,CUST-1133,Apex Data Infrastructure,Marine,Singapore,Asia Pacific,Fire Suppression,Clean Agent System,Engine Room,Distributor,26,10727.04,3,270535.95,212560.98,57974.97,Delivered,16.0,Active,No,Unknown,2.0,Sarah Wilson
KF-10346,2024-04-23,CUST-1079,NextGrid Energy,Power Generation,France,Europe,Fire Detection,Addressable Fire Alarm Panel,Turbine Hall,Distributor,9,1908.88,5,16320.92,9480.64,6840.28,In Transit,19.0,Active,No,Unknown,0.0,Sarah Wilson
KF-10347,2025-07-23,CUST-1052,Summit Energy Services,Oil & Gas,Canada,North America,Gas Ignition Controls,Ignition Module,Process Area,OEM Partner,3,3028.26,12,7994.61,5154.21,2840.4,Delivered,42.0,Active,No,Unknown,5.0,Priya Sharma
KF-10348,2025-11-27,CUST-1025,Oceanic Marine Ltd,Commercial,India,Asia Pacific,Fire Detection,Heat Detector,Commercial Building,Direct,9,2341.27,5,20017.86,15530.44,4487.42,Delivered,13.0,Active,No,Unknown,4.0,Robert Taylor
KF-10349,2026-03-22,CUST-1198,Vertex Industrial,Commercial,UAE,Middle East,Fire Detection,Smoke Detector,Commercial Building,System Integrator,22,1083.59,10,21455.08,14739.91,6715.17,In Transit,29.0,Expired,No,Unknown,0.0,David Miller
KF-10350,2025-10-19,CUST-1222,Global Power Systems,Commercial,Saudi Arabia,Middle East,Fire Suppression,Water Mist System,Commercial Building,System Integrator,6,34315.74,3,199717.61,159464.92,40252.69,Delivered,44.0,Active,No,Unknown,4.0,Robert Taylor
KF-10351,2025-07-05,CUST-1170,MedCore Facilities,Manufacturing,Canada,North America,Fire Suppression,Clean Agent System,Production Floor,OEM Partner,9,15802.65,3,137957.13,80300.51,57656.62,In Transit,31.0,Active,No,Unknown,0.0,Michael Brown
KF-10352,2025-11-19,CUST-1235,Global Power Systems,Healthcare,USA,North America,Temperature Controls,Temperature Controller,Critical Care Area,Distributor,23,4579.06,5,100052.46,59694.69,40357.77,Delivered,26.0,Expired,Yes,Inspection,4.0,James Anderson
KF-10353,2025-10-19,CUST-1186,Vertex Industrial,Power Generation,Japan,Asia Pacific,Temperature Controls,High Temperature Switch,Turbine Hall,Distributor,16,5216.39,12,73446.77,42612.31,30834.46,In Transit,12.0,Active,Yes,Replacement,0.0,Emily Davis
KF-10354,2025-01-28,CUST-1153,Global Power Systems,Oil & Gas,Germany,Europe,Fire Suppression,CO2 Suppression System,Process Area,System Integrator,22,10106.61,12,195663.97,135025.6,60638.37,Processing,0.0,Active,Yes,Breakdown Support,0.0,Sarah Wilson
KF-10355,2025-01-06,CUST-1196,Prime Commercial Group,Healthcare,Germany,Europe,Fire Suppression,FM-200 Suppression System,Critical Care Area,Direct,27,33886.21,0,914927.67,742739.01,172188.66,On Hold,0.0,Not Applicable,No,Unknown,0.0,David Miller
KF-10356,2024-01-29,CUST-1074,Apex Data Infrastructure,Data Center,USA,North America,Gas Ignition Controls,Gas Ignition Controller,Server Room,OEM Partner,2,4515.64,15,7676.59,5927.32,1749.27,Delivered,19.0,Active,No,Unknown,1.0,Ananya Rao
KF-10357,2025-05-16,CUST-1106,Vertex Industrial,Oil & Gas,Germany,Europe,Fire Detection,Smoke Detector,Process Area,System Integrator,19,1969.11,0,37413.09,22791.5,14621.59,Delivered,13.0,Active,Yes,Preventive Maintenance,4.0,Ananya Rao
KF-10358,2024-08-02,CUST-1099,Apex Data Infrastructure,Marine,Canada,North America,Gas Ignition Controls,Ignition Module,Engine Room,Distributor,8,1406.87,3,10917.31,7752.23,3165.08,Cancelled,0.0,Active,No,Unknown,0.0,Ananya Rao
KF-10359,2026-05-20,CUST-1020,Vertex Industrial,Marine,UAE,Middle East,Fire Suppression,Clean Agent System,Engine Room,OEM Partner,28,26268.46,7,684030.7,549785.61,134245.09,In Transit,9.0,Not Applicable,No,Unknown,0.0,Sarah Wilson
KF-10360,2026-04-04,CUST-1185,Vertex Industrial,Data Center,USA,North America,Temperature Controls,Thermal Sensor,Server Room,System Integrator,25,9343.58,3,226581.82,164468.23,62113.59,On Hold,0.0,Active,Yes,Replacement,0.0,Priya Sharma
KF-10361,2025-07-04,CUST-1112,BlueWave Engineering,Oil & Gas,UAE,Middle East,Fire Detection,Manual Call Point,Process Area,OEM Partner,1,2773.73,3,2690.52,1752.21,938.31,On Hold,0.0,Not Applicable,No,Unknown,0.0,Sarah Wilson
KF-10362,2024-10-31,CUST-1210,MedCore Facilities,Healthcare,Canada,North America,Fire Suppression,CO2 Suppression System,Critical Care Area,Direct,18,13420.09,7,224652.31,177404.05,47248.26,Delivered,0.0,Active,Yes,Inspection,3.0,Emily Davis
KF-10363,2025-08-11,CUST-1073,Apex Data Infrastructure,Manufacturing,India,Asia Pacific,Temperature Controls,High Temperature Switch,Production Floor,OEM Partner,25,3140.43,10,70659.68,49342.77,21316.91,Processing,0.0,Active,Yes,Breakdown Support,0.0,James Anderson
KF-10364,2025-02-03,CUST-1168,Oceanic Marine Ltd,Healthcare,Australia,Asia Pacific,Fire Detection,Heat Detector,Critical Care Area,Direct,5,3254.05,10,14643.22,8866.53,5776.69,Delivered,34.0,Active,Yes,Inspection,4.0,James Anderson
KF-10365,2024-04-12,CUST-1237,Summit Energy Services,Data Center,Saudi Arabia,Middle East,Fire Detection,Manual Call Point,Server Room,Direct,6,3956.96,7,22079.84,14065.18,8014.66,Delivered,5.0,Not Applicable,No,Unknown,4.0,Emily Davis
KF-10366,2025-05-10,CUST-1146,Prime Commercial Group,Manufacturing,Australia,Asia Pacific,Fire Suppression,FM-200 Suppression System,Production Floor,Distributor,24,27723.0,5,632084.4,379039.03,253045.37,Delivered,31.0,Active,No,Unknown,4.0,Michael Brown
KF-10367,2025-05-10,CUST-1101,Prime Commercial Group,Power Generation,Japan,Asia Pacific,Fire Detection,Smoke Detector,Turbine Hall,System Integrator,22,3412.91,15,63821.42,49304.96,14516.46,In Transit,34.0,Active,Yes,Inspection,0.0,James Anderson
KF-10368,2025-05-18,CUST-1183,Global Power Systems,Manufacturing,Germany,Europe,Fire Detection,Manual Call Point,Production Floor,Distributor,20,5013.91,10,90250.38,62446.94,27803.44,On Hold,0.0,Expired,Yes,Breakdown Support,0.0,Emily Davis
KF-10369,2024-06-19,CUST-1116,Global Power Systems,BESS,UK,Europe,Gas Ignition Controls,Ignition Module,Battery Energy Storage Room,System Integrator,12,7854.01,0,94248.12,71478.22,22769.9,On Hold,0.0,Expired,No,Unknown,0.0,James Anderson
KF-10370,2024-08-13,CUST-1012,Global Power Systems,Data Center,Saudi Arabia,Middle East,Fire Suppression,Clean Agent System,Server Room,Distributor,19,18369.73,0,349024.87,272499.61,76525.26,Cancelled,0.0,Active,No,Unknown,0.0,Robert Taylor
KF-10371,2024-10-06,CUST-1065,Global Power Systems,BESS,India,Asia Pacific,Fire Suppression,FM-200 Suppression System,Battery Energy Storage Room,OEM Partner,14,9406.31,3,127737.69,95469.05,32268.64,Delivered,44.0,Not Applicable,No,Unknown,3.0,Priya Sharma
KF-10372,2025-04-10,CUST-1053,Eastern Process Solutions,Manufacturing,Canada,North America,Fire Suppression,CO2 Suppression System,Production Floor,OEM Partner,21,14367.82,3,292672.49,193436.32,99236.17,Processing,0.0,Expired,No,Unknown,0.0,David Miller
KF-10373,2026-07-23,CUST-1108,BlueWave Engineering,Healthcare,UAE,Middle East,Temperature Controls,Thermal Sensor,Critical Care Area,System Integrator,7,2195.76,5,14601.8,9893.31,4708.49,Delivered,32.0,Active,Yes,Commissioning,2.0,Emily Davis
KF-10374,2025-12-01,CUST-1210,BlueWave Engineering,Power Generation,UAE,Middle East,Fire Suppression,CO2 Suppression System,Turbine Hall,OEM Partner,26,15738.31,10,368276.45,292615.35,75661.1,Delivered,38.0,Active,No,Unknown,5.0,James Anderson
KF-10375,2024-07-31,CUST-1101,BlueWave Engineering,Marine,Japan,Asia Pacific,Fire Detection,Addressable Fire Alarm Panel,Engine Room,Distributor,7,2416.2,7,15729.46,11462.05,4267.41,In Transit,18.0,Active,Yes,Inspection,0.0,David Miller
KF-10376,2025-12-14,CUST-1111,Vertex Industrial,Marine,Saudi Arabia,Middle East,Gas Ignition Controls,Ignition Module,Engine Room,OEM Partner,8,4797.25,7,35691.54,24579.37,11112.17,In Transit,12.0,Active,No,Unknown,0.0,Robert Taylor
KF-10377,2024-05-16,CUST-1242,BlueWave Engineering,Marine,Australia,Asia Pacific,Fire Suppression,Clean Agent System,Engine Room,System Integrator,20,17460.05,7,324756.93,194995.26,129761.67,Delivered,39.0,Not Applicable,No,Unknown,5.0,Priya Sharma
KF-10378,2024-08-06,CUST-1175,NextGrid Energy,Oil & Gas,Singapore,Asia Pacific,Temperature Controls,Thermal Sensor,Process Area,Distributor,11,1648.28,5,17224.53,11822.07,5402.46,Delivered,38.0,Active,No,Unknown,4.0,Ananya Rao
KF-10379,2026-04-04,CUST-1012,Summit Energy Services,Commercial,UK,Europe,Gas Ignition Controls,Gas Ignition Controller,Commercial Building,Direct,21,5320.08,5,106135.6,75460.28,30675.32,Delivered,12.0,Active,No,Unknown,4.0,Michael Brown
KF-10380,2026-03-08,CUST-1235,MedCore Facilities,Manufacturing,USA,North America,Fire Suppression,Water Mist System,Production Floor,OEM Partner,21,31431.8,3,640265.77,442148.92,198116.85,In Transit,39.0,Active,No,Unknown,0.0,Priya Sharma
KF-10381,2025-07-27,CUST-1237,MedCore Facilities,Data Center,Canada,North America,Fire Suppression,Water Mist System,Server Room,System Integrator,26,4685.03,3,118156.46,90532.58,27623.88,On Hold,0.0,Active,No,Unknown,0.0,Priya Sharma
KF-10382,2025-11-12,CUST-1014,BlueWave Engineering,Manufacturing,Japan,Asia Pacific,Fire Detection,Addressable Fire Alarm Panel,Production Floor,Direct,29,925.78,5,25505.24,15160.98,10344.26,In Transit,13.0,Active,No,Unknown,0.0,Robert Taylor
KF-10383,2025-02-25,CUST-1209,NextGrid Energy,Marine,Australia,Asia Pacific,Gas Ignition Controls,Flame Detector,Engine Room,System Integrator,22,4144.81,3,88450.25,61057.87,27392.38,Delivered,43.0,Active,No,Unknown,2.0,Michael Brown
KF-10384,2024-04-23,CUST-1248,Eastern Process Solutions,Oil & Gas,Singapore,Asia Pacific,Fire Suppression,FM-200 Suppression System,Process Area,Distributor,27,29250.29,7,734474.78,566359.79,168114.99,Cancelled,0.0,Active,No,Unknown,0.0,Emily Davis
KF-10385,2026-05-06,CUST-1236,NextGrid Energy,BESS,UK,Europe,TEMPERATURE CONTROLS,Temperature Controller,Battery Energy Storage Room,System Integrator,28,5421.4,5,144209.24,96985.42,47223.82,Processing,0.0,Expired,No,Unknown,0.0,Sarah Wilson
KF-10386,2026-04-23,CUST-1187,Vertex Industrial,Power Generation,Canada,North America,Fire Detection,Addressable Fire Alarm Panel,Turbine Hall,Distributor,16,6223.97,12,87633.5,69370.02,18263.48,Delivered,10.0,Active,No,Unknown,3.0,Emily Davis
KF-10387,2024-08-29,CUST-1046,Eastern Process Solutions,Manufacturing,USA,North America,Fire Suppression,FM-200 Suppression System,Production Floor,System Integrator,5,20850.28,5,99038.83,71797.3,27241.53,On Hold,0.0,Active,No,Unknown,0.0,Emily Davis
KF-10388,2024-04-17,CUST-1070,BlueWave Engineering,Power Generation,Australia,Asia Pacific,Fire Detection,Manual Call Point,Turbine Hall,Distributor,17,1273.55,10,19485.31,11560.37,7924.94,Delivered,40.0,Expired,No,Unknown,4.0,Robert Taylor
KF-10389,2024-07-18,CUST-1071,MedCore Facilities,Oil & Gas,UAE,Middle East,Fire Suppression,Water Mist System,Process Area,Direct,12,15836.77,0,190041.24,119110.57,70930.67,Delivered,43.0,Active,No,Unknown,2.0,Michael Brown
KF-10390,2024-01-12,CUST-1023,Oceanic Marine Ltd,Data Center,UAE,Middle East,Gas Ignition Controls,Ignition Module,Server Room,Distributor,7,3288.14,5,21866.13,12734.67,9131.46,In Transit,8.0,Expired,No,Unknown,0.0,James Anderson
KF-10391,2026-05-20,CUST-1077,Prime Commercial Group,Manufacturing,Canada,North America,Gas Ignition Controls,Flame Detector,Production Floor,Direct,11,9638.76,15,90122.41,55638.53,34483.88,In Transit,33.0,Expired,No,Unknown,0.0,James Anderson
KF-10392,2024-12-28,CUST-1186,Vertex Industrial,Commercial,USA,North America,Fire Detection,Manual Call Point,Commercial Building,Direct,5,3455.59,12,15204.6,11985.97,3218.63,Cancelled,0.0,Active,No,Unknown,0.0,Michael Brown
KF-10393,2024-11-28,CUST-1219,Apex Data Infrastructure,Data Center,Saudi Arabia,Middle East,Fire Suppression,Clean Agent System,Server Room,System Integrator,1,12528.88,5,11902.44,7857.81,4044.63,Delivered,5.0,Active,No,Unknown,5.0,Emily Davis
KF-10394,2025-08-23,CUST-1056,NextGrid Energy,Oil & Gas,India,Asia Pacific,Gas Ignition Controls,Gas Ignition Controller,Process Area,Direct,29,3202.49,0,92872.21,68487.71,24384.5,Processing,0.0,Active,No,Unknown,0.0,James Anderson
KF-10395,2025-07-11,CUST-1128,Eastern Process Solutions,BESS,Saudi Arabia,Middle East,Gas Ignition Controls,Gas Ignition Controller,Battery Energy Storage Room,System Integrator,8,9148.88,0,73191.04,54205.06,18985.98,Delivered,17.0,Active,No,Unknown,5.0,Robert Taylor
KF-10396,2026-05-01,CUST-1043,MedCore Facilities,Oil & Gas,India,Asia Pacific,Temperature Controls,Temperature Controller,Process Area,System Integrator,12,5511.33,7,61506.44,44477.43,17029.01,Delivered,38.0,Active,Yes,Commissioning,5.0,David Miller
KF-10397,2026-05-19,CUST-1204,Vertex Industrial,Oil & Gas,India,Asia Pacific,Fire Detection,Addressable Fire Alarm Panel,Process Area,System Integrator,18,5421.6,3,94661.14,61848.61,32812.53,Delivered,39.0,Active,No,Unknown,3.0,Priya Sharma
KF-10398,2024-09-09,CUST-1067,Eastern Process Solutions,BESS,Australia,Asia Pacific,Fire Suppression,Water Mist System,Battery Energy Storage Room,System Integrator,1,30081.88,5,28577.79,20756.77,7821.02,Delivered,6.0,Expired,No,Unknown,4.0,David Miller
KF-10399,2026-05-21,CUST-1139,Apex Data Infrastructure,Manufacturing,Netherlands,Europe,Temperature Controls,Thermal Sensor,Production Floor,Distributor,25,7717.74,5,183296.32,114156.87,69139.45,In Transit,30.0,Active,Yes,Replacement,0.0,Ananya Rao
KF-10400,2025-03-28,CUST-1182,Summit Energy Services,Manufacturing,Germany,Europe,Fire Suppression,Clean Agent System,Production Floor,Distributor,21,20678.09,5,412527.9,319234.12,93293.78,Delivered,35.0,Active,No,Unknown,4.0,Ananya Rao
KF-10401,2026-06-28,CUST-1129,Eastern Process Solutions,Marine,USA,North America,Fire Detection,Heat Detector,Engine Room,Direct,11,1941.76,3,20718.58,15989.52,4729.06,Delivered,34.0,Active,No,Unknown,5.0,Sarah Wilson
KF-10402,2024-12-21,CUST-1106,MedCore Facilities,Manufacturing,UK,Europe,Fire Suppression,CO2 Suppression System,Production Floor,Direct,20,18396.4,12,323776.64,230146.92,93629.72,Delivered,8.0,Active,No,Unknown,3.0,Emily Davis
KF-10403,2025-12-30,CUST-1066,NextGrid Energy,Commercial,Canada,North America,Fire Detection,Manual Call Point,Commercial Building,OEM Partner,16,5802.35,5,88195.72,63770.39,24425.33,Processing,0.0,Active,No,Unknown,0.0,Sarah Wilson
KF-10404,2025-06-23,CUST-1085,BlueWave Engineering,Commercial,Canada,North America,Fire Detection,Manual Call Point,Commercial Building,OEM Partner,4,4449.95,3,17265.81,10483.43,6782.38,In Transit,43.0,Active,No,Unknown,0.0,Robert Taylor
KF-10405,2024-06-10,CUST-1051,Vertex Industrial,Oil & Gas,UAE,Middle East,Temperature Controls,Thermal Sensor,Process Area,Direct,9,6117.7,3,53407.52,33252.26,20155.26,On Hold,0.0,Active,No,Unknown,0.0,Robert Taylor
KF-10406,2024-07-26,CUST-1082,Summit Energy Services,BESS,Saudi Arabia,Middle East,Gas Ignition Controls,Flame Detector,Battery Energy Storage Room,Distributor,4,2807.56,5,10668.73,8253.38,2415.35,Delivered,20.0,Expired,Yes,Replacement,4.0,Robert Taylor
KF-10407,2026-01-12,CUST-1001,Prime Commercial Group,BESS,France,Europe,Fire Suppression,CO2 Suppression System,Battery Energy Storage Room,OEM Partner,28,37220.93,10,937967.44,671048.21,266919.23,Processing,0.0,Active,No,Unknown,0.0,Robert Taylor
KF-10408,2025-08-15,CUST-1059,Global Power Systems,Marine,USA,North America,Gas Ignition Controls,Gas Ignition Controller,Engine Room,Direct,17,11127.42,7,175924.51,135323.93,40600.58,Processing,0.0,Active,No,Unknown,0.0,Emily Davis
KF-10409,2024-08-02,CUST-1022,Vertex Industrial,Data Center,USA,North America,Fire Suppression,Water Mist System,Server Room,Distributor,2,24085.73,10,43354.31,32530.84,10823.47,Processing,0.0,Not Applicable,No,Unknown,0.0,Sarah Wilson
KF-10410,2024-11-20,CUST-1082,BlueWave Engineering,Data Center,Canada,North America,Fire Detection,Manual Call Point,Server Room,Distributor,21,830.42,5,16566.88,13327.03,3239.85,Delivered,42.0,Active,Yes,Commissioning,4.0,Sarah Wilson
KF-10411,2024-06-27,CUST-1128,MedCore Facilities,Manufacturing,Singapore,Asia Pacific,Gas Ignition Controls,Ignition Module,Production Floor,Distributor,10,8008.4,5,76079.8,56721.88,19357.92,Delivered,33.0,Active,No,Unknown,5.0,Ananya Rao
KF-10412,2025-11-11,CUST-1112,Global Power Systems,Data Center,UAE,Middle East,Temperature Controls,Thermal Sensor,Server Room,Distributor,4,7195.59,3,27918.89,17961.73,9957.16,Delivered,25.0,Active,No,Unknown,4.0,Ananya Rao
KF-10413,2025-01-30,CUST-1029,Global Power Systems,Data Center,Germany,Europe,Fire Detection,Addressable Fire Alarm Panel,Server Room,OEM Partner,9,644.78,0,5803.02,4670.26,1132.76,Delivered,20.0,Active,No,Unknown,4.0,Robert Taylor
KF-10414,2024-05-15,CUST-1228,Apex Data Infrastructure,Healthcare,India,Asia Pacific,Gas Ignition Controls,Flame Detector,Critical Care Area,Distributor,10,11049.88,7,102763.88,80784.94,21978.94,In Transit,7.0,Expired,No,Unknown,0.0,David Miller
KF-10415,2025-11-14,CUST-1180,NextGrid Energy,Healthcare,Germany,Europe,Fire Suppression,Clean Agent System,Critical Care Area,OEM Partner,11,23601.01,10,233650.0,173218.4,60431.6,In Transit,34.0,Not Applicable,Yes,Replacement,0.0,Priya Sharma
KF-10416,2025-12-23,CUST-1214,Summit Energy Services,Data Center,UK,Europe,Fire Suppression,Water Mist System,Server Room,Direct,13,12889.46,5,159184.83,97246.18,61938.65,Delivered,17.0,Active,No,Unknown,4.0,Michael Brown
KF-10417,2024-09-20,CUST-1177,Apex Data Infrastructure,Data Center,Netherlands,Europe,Fire Detection,Manual Call Point,Server Room,System Integrator,17,2216.42,10,33911.23,23524.41,10386.82,Delivered,16.0,Not Applicable,No,Unknown,4.0,Emily Davis
KF-10418,2026-01-15,CUST-1172,BlueWave Engineering,Manufacturing,France,Europe,Gas Ignition Controls,Flame Detector,Production Floor,OEM Partner,28,5845.21,7,152209.27,105480.41,46728.86,In Transit,42.0,Active,No,Unknown,0.0,Emily Davis
KF-10419,2025-06-03,CUST-1036,Global Power Systems,Data Center,USA,North America,Fire Detection,Manual Call Point,Server Room,System Integrator,8,6273.8,12,44167.55,26044.17,18123.38,Delivered,19.0,Active,No,Unknown,3.0,Michael Brown
KF-10420,2026-05-18,CUST-1167,Summit Energy Services,Data Center,Germany,Europe,Fire Detection,Heat Detector,Server Room,Distributor,27,5076.58,5,130214.28,92198.62,38015.66,Delivered,34.0,Active,No,Unknown,5.0,Robert Taylor
KF-10421,2025-01-27,CUST-1161,Eastern Process Solutions,BESS,UK,Europe,Fire Detection,Addressable Fire Alarm Panel,Battery Energy Storage Room,OEM Partner,27,6421.12,10,156033.22,126434.05,29599.17,In Transit,19.0,Active,No,Unknown,0.0,David Miller
